Date,Adj_Close
2015-08-06,16.37003517150879
2015-08-07,16.31488609313965
2015-08-10,16.58144187927246
2015-08-11,16.351655960083008
2015-08-12,16.10348129272461
2015-08-13,16.19539451599121
2015-08-14,16.26892852783203
2015-08-17,16.333269119262695
2015-08-18,16.259737014770508
2015-08-19,16.04833221435547
2015-08-20,15.36816120147705
2015-08-21,14.798291206359863
2015-08-24,14.05378246307373
2015-08-25,14.026205062866211
2015-08-26,14.76152515411377
2015-08-27,15.110798835754395
2015-08-28,15.03726863861084
2015-08-31,15.018885612487793
2015-09-01,14.320333480834961
2015-09-02,14.615408897399902
2015-09-03,14.698396682739258
2015-09-04,14.430986404418945
2015-09-08,14.90125846862793
2015-09-09,14.661510467529297
2015-09-10,14.790611267089844
2015-09-11,14.790611267089844
2015-09-14,14.716838836669922
2015-09-15,15.03957748413086
2015-09-16,15.058019638061523
2015-09-17,14.624628067016602
2015-09-18,14.347996711730957
2015-09-21,14.477091789245605
2015-09-22,14.357216835021973
2015-09-23,14.49553394317627
2015-09-24,14.338774681091309
2015-09-25,14.65229320526123
2015-09-28,14.265007019042969
2015-09-29,14.154353141784668
2015-09-30,14.366439819335938
2015-10-01,14.338774681091309
2015-10-02,14.18201732635498
2015-10-05,14.467870712280273
2015-10-06,14.467870712280273
2015-10-07,14.523197174072266
2015-10-08,14.523197174072266
2015-10-09,14.366439819335938
2015-10-12,14.311113357543945
2015-10-13,14.311113357543945
2015-10-14,14.42176628112793
2015-10-15,14.928923606872559
2015-10-16,14.86437702178955
2015-10-19,14.882818222045898
2015-10-20,14.93814468383789
2015-10-21,14.661510467529297
2015-10-22,14.90125846862793
2015-10-23,15.2332181930542
2015-10-26,15.223997116088867
2015-10-27,15.122568130493164
2015-10-28,15.9340238571167
2015-10-29,15.758819580078125
2015-10-30,15.472969055175781
2015-11-02,15.731159210205078
2015-11-03,15.841811180114746
2015-11-04,15.685050964355469
2015-11-05,15.961685180664062
2015-11-06,16.551834106445312
2015-11-09,16.302865982055664
2015-11-10,16.459623336791992
2015-11-11,16.367416381835938
2015-11-12,16.017017364501953
2015-11-13,15.860254287719727
2015-11-16,16.072336196899414
2015-11-17,16.0631160736084
2015-11-18,16.45039939880371
2015-11-19,16.312084197998047
2015-11-20,16.27520751953125
2015-11-23,16.109222412109375
2015-11-24,16.109222412109375
2015-11-25,16.08155632019043
2015-11-27,16.118440628051758
2015-11-30,16.072336196899414
2015-12-01,16.422740936279297
2015-12-02,16.29328155517578
2015-12-03,15.9973726272583
2015-12-04,16.459728240966797
2015-12-07,16.21930503845215
2015-12-08,15.895659446716309
2015-12-09,15.812430381774902
2015-12-10,15.904905319213867
2015-12-11,15.470294952392578
2015-12-14,15.535021781921387
2015-12-15,16.10833740234375
2015-12-16,16.413496017456055
2015-12-17,15.9973726272583
2015-12-18,15.498038291931152
2015-12-21,15.692219734191895
2015-12-22,15.79394245147705
2015-12-23,16.034360885620117
2015-12-24,15.969635009765625
2015-12-28,15.840176582336426
2015-12-29,15.978882789611816
2015-12-30,15.76619815826416
2015-12-31,15.562767028808594
2016-01-04,15.19288444519043
2016-01-05,15.19288444519043
2016-01-06,14.869236946105957
2016-01-07,14.33290958404541
2016-01-08,14.055497169494629
2016-01-11,14.157217025756836
2016-01-12,14.157217025756836
2016-01-13,13.778083801269531
2016-01-14,13.861311912536621
2016-01-15,13.37121868133545
2016-01-19,13.167781829833984
2016-01-20,12.659193992614746
2016-01-21,12.354042053222656
2016-01-22,12.538984298706055
2016-01-25,11.984162330627441
2016-01-26,12.307807922363281
2016-01-27,12.354042053222656
2016-01-28,12.511242866516113
2016-01-29,13.075311660766602
2016-02-01,12.908864974975586
2016-02-02,12.233829498291016
2016-02-03,12.048892974853516
2016-02-04,12.252324104309082
2016-02-05,11.974916458129883
2016-02-08,11.346114158630371
2016-02-09,11.281387329101562
2016-02-10,11.077951431274414
2016-02-11,10.319692611694336
2016-02-12,11.050209999084473
2016-02-16,11.327621459960938
2016-02-17,11.614280700683594
2016-02-18,11.318374633789062
2016-02-19,11.216657638549805
2016-02-22,11.595785140991211
2016-02-23,11.244397163391113
2016-02-24,11.216657638549805
2016-02-25,11.392350196838379
2016-02-26,11.743739128112793
2016-02-29,11.577291488647461
2016-03-01,12.196843147277832
2016-03-02,12.44746208190918
2016-03-03,12.53100299835205
2016-03-04,12.568131446838379
2016-03-07,12.55884838104248
2016-03-08,12.122584342956543
2016-03-09,12.196843147277832
2016-03-10,12.317510604858398
2016-03-11,12.800187110900879
2016-03-14,12.660954475402832
2016-03-15,12.595979690551758
2016-03-16,12.35464096069336
2016-03-17,12.438180923461914
2016-03-18,12.800187110900879
2016-03-21,12.846595764160156
2016-03-22,12.77234172821045
2016-03-23,12.642391204833984
2016-03-24,12.698081970214844
2016-03-28,12.642391204833984
2016-03-29,12.456744194030762
2016-03-30,12.512436866760254
2016-03-31,12.549567222595215
2016-04-01,12.586697578430176
2016-04-04,12.540285110473633
2016-04-05,12.243254661560059
2016-04-06,12.317510604858398
2016-04-07,11.927659034729004
2016-04-08,11.95550537109375
2016-04-11,12.039047241210938
2016-04-12,12.317510604858398
2016-04-13,12.800187110900879
2016-04-14,13.125065803527832
2016-04-15,12.995113372802734
2016-04-18,13.152910232543945
2016-04-19,13.41281509399414
2016-04-20,13.858362197875977
2016-04-21,13.830513954162598
2016-04-22,14.025440216064453
2016-04-25,13.886209487915039
2016-04-26,14.006875991821289
2016-04-27,13.941901206970215
2016-04-28,13.728413581848145
2016-04-29,13.514920234680176
2016-05-02,13.709847450256348
2016-05-03,13.329272270202637
2016-05-04,13.11578369140625
2016-05-05,13.041525840759277
2016-05-06,13.097219467163086
2016-05-09,12.985833168029785
2016-05-10,13.273581504821777
2016-05-11,13.180758476257324
2016-05-12,13.125065803527832
2016-05-13,12.883727073669434
2016-05-16,12.930139541625977
2016-05-17,13.004398345947266
2016-05-18,13.635586738586426
2016-05-19,13.48707389831543
2016-05-20,13.477790832519531
2016-05-23,13.431382179260254
2016-05-24,13.626306533813477
2016-05-25,13.849079132080078
2016-05-26,13.64487075805664
2016-05-27,13.811948776245117
2016-05-31,13.728413581848145
2016-06-01,13.840174674987793
2016-06-02,13.91468334197998
2016-06-03,13.430371284484863
2016-06-06,13.52350902557373
2016-06-07,13.3651762008667
2016-06-08,13.439685821533203
2016-06-09,13.216156005859375
2016-06-10,12.880861282348633
2016-06-13,12.666647911071777
2016-06-14,12.349982261657715
2016-06-15,12.424489974975586
2016-06-16,12.3965482711792
2016-06-17,12.48037338256836
2016-06-20,12.610762596130371
2016-06-21,12.685274124145508
2016-06-22,12.675958633422852
2016-06-23,13.076448440551758
2016-06-24,12.107824325561523
2016-06-27,11.344100952148438
2016-06-28,11.828414916992188
2016-06-29,12.284786224365234
2016-06-30,12.359293937683105
2016-07-01,12.20096206665039
2016-07-05,11.865668296813965
2016-07-06,11.977433204650879
2016-07-07,12.117137908935547
2016-07-08,12.266159057617188
2016-07-11,12.303411483764648
2016-07-12,12.610762596130371
2016-07-13,12.517624855041504
2016-07-14,12.713213920593262
2016-07-15,12.722528457641602
2016-07-18,13.141646385192871
2016-07-19,13.281352996826172
2016-07-20,13.411742210388184
2016-07-21,13.290666580200195
2016-07-22,13.393115997314453
2016-07-25,13.38380241394043
2016-07-26,13.53282356262207
2016-07-27,13.625958442687988
2016-07-28,13.672529220581055
2016-07-29,13.49556827545166
2016-08-01,13.346548080444336
2016-08-02,13.160274505615234
2016-08-03,13.486252784729004
2016-08-04,13.486252784729004
2016-08-05,14.017134666442871
2016-08-08,14.091643333435059
2016-08-09,14.147525787353516
2016-08-10,13.79360580444336
2016-08-11,13.858800888061523
2016-08-12,13.886744499206543
2016-08-15,13.989194869995117
2016-08-16,14.128898620605469
2016-08-17,14.110270500183105
2016-08-18,14.119584083557129
2016-08-19,14.175468444824219
2016-08-22,14.138211250305176
2016-08-23,14.29654598236084
2016-08-24,14.343116760253906
2016-08-25,14.464194297790527
2016-08-26,14.706347465515137
2016-08-29,14.752918243408203
2016-08-30,15.078899383544922
2016-08-31,15.10229206085205
2016-09-01,14.952576637268066
2016-09-02,14.971292495727539
2016-09-06,14.765438079833984
2016-09-07,14.690579414367676
2016-09-08,14.840292930603027
2016-09-09,14.728009223937988
2016-09-12,14.877720832824707
2016-09-13,14.709295272827148
2016-09-14,14.625080108642578
2016-09-15,14.662508010864258
2016-09-16,14.494080543518066
2016-09-19,14.587653160095215
2016-09-20,14.597009658813477
2016-09-21,14.643795013427734
2016-09-22,14.597009658813477
2016-09-23,14.522154808044434
2016-09-26,14.119799613952637
2016-09-27,14.306940078735352
2016-09-28,14.391153335571289
2016-09-29,14.185298919677734
2016-09-30,14.643795013427734
2016-10-03,14.625080108642578
2016-10-04,14.784148216247559
2016-10-05,15.07421875
2016-10-06,15.177145004272461
2016-10-07,15.09293270111084
2016-10-10,15.25200080871582
2016-10-11,15.07421875
2016-10-12,14.999361991882324
2016-10-13,14.812222480773926
2016-10-14,14.971292495727539
2016-10-17,15.01807689666748
2016-10-18,15.214574813842773
2016-10-19,15.41107177734375
2016-10-20,15.495285987854004
2016-10-21,15.598214149475098
2016-10-24,15.691787719726562
2016-10-25,15.644998550415039
2016-10-26,15.785358428955078
2016-10-27,15.822783470153809
2016-10-28,15.607573509216309
2016-10-31,15.439146041870117
2016-11-01,15.542076110839844
2016-11-02,15.420432090759277
2016-11-03,15.420432090759277
2016-11-04,15.485928535461426
2016-11-07,15.91635513305664
2016-11-08,15.90699577331543
2016-11-09,16.814632415771484
2016-11-10,17.55384063720703
2016-11-11,17.797122955322266
2016-11-14,18.788970947265625
2016-11-15,18.863828659057617
2016-11-16,18.480188369750977
2016-11-17,18.788970947265625
2016-11-18,18.714111328125
2016-11-21,19.022897720336914
2016-11-22,18.994831085205078
2016-11-23,19.238109588623047
2016-11-25,19.518823623657227
2016-11-28,18.994831085205078
2016-11-29,18.985471725463867
2016-11-30,19.83542251586914
2016-12-01,20.192312240600586
2016-12-02,19.93873405456543
2016-12-05,20.511632919311523
2016-12-06,20.812171936035156
2016-12-07,21.197233200073242
2016-12-08,21.554119110107422
2016-12-09,21.685604095458984
2016-12-12,21.234798431396484
2016-12-13,21.234798431396484
2016-12-14,21.291149139404297
2016-12-15,21.751344680786133
2016-12-16,21.281761169433594
2016-12-19,21.112703323364258
2016-12-20,21.328710556030273
2016-12-21,21.25358009338379
2016-12-22,21.16905975341797
2016-12-23,21.22541046142578
2016-12-27,21.234798431396484
2016-12-28,20.971832275390625
2016-12-29,20.66189956665039
2016-12-30,20.75581932067871
2017-01-03,21.159664154052734
2017-01-04,21.554119110107422
2017-01-05,21.300540924072266
2017-01-06,21.300540924072266
2017-01-09,21.178443908691406
2017-01-10,21.544727325439453
2017-01-11,21.666818618774414
2017-01-12,21.525941848754883
2017-01-13,21.610471725463867
2017-01-17,20.7088565826416
2017-01-18,21.25358009338379
2017-01-19,21.159664154052734
2017-01-20,21.262969970703125
2017-01-23,21.187837600708008
2017-01-24,21.554119110107422
2017-01-25,21.94857406616211
2017-01-26,22.014314651489258
2017-01-27,21.93918228149414
2017-01-30,21.554119110107422
2017-01-31,21.262969970703125
2017-02-01,21.49776840209961
2017-02-02,21.33810806274414
2017-02-03,21.87343978881836
2017-02-06,21.713781356811523
2017-02-07,21.507160186767578
2017-02-08,21.291149139404297
2017-02-09,21.713781356811523
2017-02-10,21.676210403442383
2017-02-13,21.976749420166016
2017-02-14,22.596603393554688
2017-02-15,23.08497428894043
2017-02-16,23.08497428894043
2017-02-17,23.028627395629883
2017-02-21,23.27281379699707
2017-02-22,23.28220558166504
2017-02-23,23.08497428894043
2017-02-24,22.756263732910156
2017-02-27,23.075580596923828
2017-02-28,23.178895950317383
2017-03-01,24.022022247314453
2017-03-02,23.767669677734375
2017-03-03,23.965499877929688
2017-03-06,23.78650665283203
2017-03-07,23.748828887939453
2017-03-08,23.795930862426758
2017-03-09,23.880718231201172
2017-03-10,23.84303092956543
2017-03-13,23.8336124420166
2017-03-14,23.852453231811523
2017-03-15,23.72056770324707
2017-03-16,23.75824737548828
2017-03-17,23.41911506652832
2017-03-20,23.023460388183594
2017-03-21,21.685762405395508
2017-03-22,21.61039924621582
2017-03-23,21.73286247253418
2017-03-24,21.77996826171875
2017-03-27,21.695186614990234
2017-03-28,22.119098663330078
2017-03-29,21.996633529663086
2017-03-30,22.486494064331055
2017-03-31,22.22272300720215
2017-04-03,22.22272300720215
2017-04-04,22.081417083740234
2017-04-05,21.827070236206055
2017-04-06,21.91185188293457
2017-04-07,21.817646026611328
2017-04-10,21.685762405395508
2017-04-11,21.591554641723633
2017-04-12,21.337207794189453
2017-04-13,21.045175552368164
2017-04-17,21.487930297851562
2017-04-18,21.39372444152832
2017-04-19,21.421987533569336
2017-04-20,21.73286247253418
2017-04-21,21.39372444152832
2017-04-24,22.26040267944336
2017-04-25,22.590120315551758
2017-04-26,22.505334854125977
2017-04-27,22.279245376586914
2017-04-28,21.98721694946289
2017-05-01,22.241567611694336
2017-05-02,22.166200637817383
2017-05-03,22.39229393005371
2017-05-04,22.467655181884766
2017-05-05,22.364030838012695
2017-05-08,22.57128143310547
2017-05-09,22.590120315551758
2017-05-10,22.750267028808594
2017-05-11,22.674901962280273
2017-05-12,22.60896110534668
2017-05-15,22.665483474731445
2017-05-16,22.599536895751953
2017-05-17,21.2618465423584
2017-05-18,21.421987533569336
2017-05-19,21.714021682739258
2017-05-22,21.70460319519043
2017-05-23,22.034317016601562
2017-05-24,22.006053924560547
2017-05-25,21.902429580688477
2017-05-26,21.89301300048828
2017-05-30,21.582136154174805
2017-05-31,21.18045425415039
2017-06-01,21.388381958007812
2017-06-02,21.218265533447266
2017-06-05,21.18045425415039
2017-06-06,21.01032829284668
2017-06-07,21.360029220581055
2017-06-08,21.709732055664062
2017-06-09,22.371326446533203
2017-06-12,22.47528839111328
2017-06-13,22.465835571289062
2017-06-14,22.456388473510742
2017-06-15,22.248458862304688
2017-06-16,22.144493103027344
2017-06-19,22.59815216064453
2017-06-20,22.201200485229492
2017-06-21,21.860946655273438
2017-06-22,21.671924591064453
2017-06-23,21.567960739135742
2017-06-26,21.634122848510742
2017-06-27,21.99327278137207
2017-06-28,22.56980323791504
2017-06-29,22.985660552978516
2017-06-30,22.928953170776367
2017-07-03,23.325908660888672
2017-07-05,23.5527400970459
2017-07-06,23.354265213012695
2017-07-07,23.46767807006836
2017-07-10,23.524389266967773
2017-07-11,23.25029754638672
2017-07-12,23.01401138305664
2017-07-13,23.26920509338379
2017-07-14,22.881694793701172
2017-07-17,22.702123641967773
2017-07-18,22.588703155517578
2017-07-19,22.739927291870117
2017-07-20,22.626508712768555
2017-07-21,22.494192123413086
2017-07-24,22.59815216064453
2017-07-25,23.136884689331055
2017-07-26,22.881694793701172
2017-07-27,22.787185668945312
2017-07-28,22.71157455444336
2017-07-31,22.79663848876953
2017-08-01,23.108530044555664
2017-08-02,23.2408447265625
2017-08-03,23.03291893005371
2017-08-04,23.599998474121094
2017-08-07,23.590545654296875
2017-08-08,23.53384017944336
2017-08-09,23.382617950439453
2017-08-10,22.79663848876953
2017-08-11,22.5508975982666
2017-08-14,23.08017349243164
2017-08-15,23.12742805480957
2017-08-16,22.862794876098633
2017-08-17,22.34296989440918
2017-08-18,22.324068069458008
2017-08-21,22.097232818603516
2017-08-22,22.522544860839844
2017-08-23,22.456388473510742
2017-08-24,22.531999588012695
2017-08-25,22.465835571289062
2017-08-28,22.418581008911133
2017-08-29,22.286264419555664
2017-08-30,22.675750732421875
2017-08-31,22.694747924804688
2017-09-01,22.884742736816406
2017-09-05,22.143766403198242
2017-09-06,22.2387638092041
2017-09-07,21.820775985717773
2017-09-08,21.744779586791992
2017-09-11,22.191265106201172
2017-09-12,22.75174903869629
2017-09-13,23.11273765563965
2017-09-14,23.027236938476562
2017-09-15,23.160232543945312
2017-09-18,23.464223861694336
2017-09-19,23.616214752197266
2017-09-20,23.80621337890625
2017-09-21,23.901208877563477
2017-09-22,23.768211364746094
2017-09-25,23.521224975585938
2017-09-26,23.5687198638916
2017-09-27,24.138702392578125
2017-09-28,24.176698684692383
2017-09-29,24.072200775146484
2017-10-02,24.338193893432617
2017-10-03,24.566186904907227
2017-10-04,24.42369270324707
2017-10-05,24.822677612304688
2017-10-06,24.89867401123047
2017-10-09,24.55668830871582
2017-10-10,24.632686614990234
2017-10-11,24.53768539428711
2017-10-12,24.176698684692383
2017-10-13,24.53768539428711
2017-10-16,24.92717170715332
2017-10-17,24.88917350769043
2017-10-18,25.155166625976562
2017-10-19,25.250164031982422
2017-10-20,25.810644149780273
2017-10-23,25.801145553588867
2017-10-24,26.295127868652344
2017-10-25,26.24762725830078
2017-10-26,26.352128982543945
2017-10-27,26.40912437438965
2017-10-30,26.21912956237793
2017-10-31,26.019638061523438
2017-11-01,26.15263557434082
2017-11-02,26.475624084472656
2017-11-03,26.428125381469727
2017-11-06,26.36162567138672
2017-11-07,25.820138931274414
2017-11-08,25.449657440185547
2017-11-09,25.16466522216797
2017-11-10,25.183666229248047
2017-11-13,25.079166412353516
2017-11-14,24.92717170715332
2017-11-15,25.449657440185547
2017-11-16,25.421157836914062
2017-11-17,25.288162231445312
2017-11-20,25.40215492248535
2017-11-21,25.392658233642578
2017-11-22,25.326160430908203
2017-11-24,25.259662628173828
2017-11-27,25.259662628173828
2017-11-28,26.25712776184082
2017-11-29,26.8651123046875
2017-11-30,26.874650955200195
2017-12-01,26.80786895751953
2017-12-04,27.723722457885742
2017-12-05,27.599702835083008
2017-12-06,27.323034286499023
2017-12-07,27.45659828186035
2017-12-08,27.71418571472168
2017-12-11,27.609243392944336
2017-12-12,27.971769332885742
2017-12-13,27.51384162902832
2017-12-14,27.408899307250977
2017-12-15,27.70464515686035
2017-12-18,28.12441062927246
2017-12-19,28.09579086303711
2017-12-20,28.12441062927246
2017-12-21,28.44877815246582
2017-12-22,28.506017684936523
2017-12-26,28.41061782836914
2017-12-27,28.3629150390625
2017-12-28,28.42969512939453
2017-12-29,28.16257095336914
2018-01-02,28.52509880065918
2018-01-03,28.42969512939453
2018-01-04,28.80176544189453
2018-01-05,28.935325622558594
2018-01-08,28.734983444213867
2018-01-09,28.87808609008789
2018-01-10,29.14521026611328
2018-01-11,29.25014877319336
2018-01-12,29.755781173706055
2018-01-16,29.803478240966797
2018-01-17,29.746240615844727
2018-01-18,30.032445907592773
2018-01-19,30.26140785217285
2018-01-22,30.47129249572754
2018-01-23,30.452213287353516
2018-01-24,30.614395141601562
2018-01-25,30.614395141601562
2018-01-26,30.719335556030273
2018-01-29,30.7956600189209
2018-01-30,30.414051055908203
2018-01-31,30.528532028198242
2018-02-01,31.00554084777832
2018-02-02,30.4808349609375
2018-02-05,28.868545532226562
2018-02-06,29.76531982421875
2018-02-07,29.813020706176758
2018-02-08,28.372455596923828
2018-02-09,28.935325622558594
2018-02-12,29.689001083374023
2018-02-13,29.746240615844727
2018-02-14,30.528532028198242
2018-02-15,30.728879928588867
2018-02-16,30.499910354614258
2018-02-20,30.46175193786621
2018-02-21,30.40451431274414
2018-02-22,30.232789993286133
2018-02-23,30.557153701782227
2018-02-26,30.929218292236328
2018-02-27,30.84336280822754
2018-02-28,30.62393569946289
2018-03-01,30.145137786865234
2018-03-02,30.28877830505371
2018-03-05,30.767578125
2018-03-06,30.748424530029297
2018-03-07,30.81545639038086
2018-03-08,30.834606170654297
2018-03-09,31.332557678222656
2018-03-12,31.447467803955078
2018-03-13,30.987825393676758
2018-03-14,30.77715301513672
2018-03-15,30.738847732543945
2018-03-16,30.805877685546875
2018-03-19,30.623937606811523
2018-03-20,30.623937606811523
2018-03-21,30.518600463867188
2018-03-22,29.254573822021484
2018-03-23,27.93309211730957
2018-03-26,29.14923858642578
2018-03-27,28.26824951171875
2018-03-28,28.143762588500977
2018-03-29,28.71831703186035
2018-04-02,28.067153930664062
2018-04-03,28.33527946472168
2018-04-04,28.61298179626465
2018-04-05,29.034324645996094
2018-04-06,28.37358283996582
2018-04-09,28.60340690612793
2018-04-10,29.187541961669922
2018-04-11,28.63213348388672
2018-04-12,29.350332260131836
2018-04-13,28.536375045776367
2018-04-16,28.660863876342773
2018-04-17,28.766199111938477
2018-04-18,28.27782440185547
2018-04-19,28.9002628326416
2018-04-20,28.976871490478516
2018-04-23,29.034324645996094
2018-04-24,28.909839630126953
2018-04-25,28.86195945739746
2018-04-26,28.7949275970459
2018-04-27,28.87153434753418
2018-04-30,28.65128517150879
2018-05-01,28.680015563964844
2018-05-02,28.32570457458496
2018-05-03,27.961816787719727
2018-05-04,28.057575225830078
2018-05-07,28.383161544799805
2018-05-08,28.660863876342773
2018-05-09,29.417362213134766
2018-05-10,29.580156326293945
2018-05-11,29.608882904052734
2018-05-14,29.800403594970703
2018-05-15,29.896162033081055
2018-05-16,29.742948532104492
2018-05-17,29.50354766845703
2018-05-18,28.976871490478516
2018-05-21,29.254573822021484
2018-05-22,29.580156326293945
2018-05-23,29.14923858642578
2018-05-24,28.928991317749023
2018-05-25,28.881107330322266
2018-05-29,27.73199462890625
2018-05-30,28.239521026611328
2018-05-31,27.922222137451172
2018-06-01,28.26836395263672
2018-06-04,28.26836395263672
2018-06-05,27.999141693115234
2018-06-06,28.883731842041016
2018-06-07,28.931806564331055
2018-06-08,28.85488510131836
2018-06-11,28.90296173095703
2018-06-12,28.74911880493164
2018-06-13,28.69142723083496
2018-06-14,28.36451530456543
2018-06-15,28.15298080444336
2018-06-18,28.26836395263672
2018-06-19,28.13375473022461
2018-06-20,28.11452293395996
2018-06-21,28.162599563598633
2018-06-22,27.8741455078125
2018-06-25,27.383773803710938
2018-06-26,27.44146728515625
2018-06-27,27.153013229370117
2018-06-28,27.566465377807617
2018-06-29,27.10494041442871
2018-07-02,27.19147491455078
2018-07-03,26.71072006225586
2018-07-05,26.84532928466797
2018-07-06,26.951099395751953
2018-07-09,27.93183708190918
2018-07-10,27.720304489135742
2018-07-11,27.576080322265625
2018-07-12,27.662614822387695
2018-07-13,27.451082229614258
2018-07-16,28.633737564086914
2018-07-17,28.85488510131836
2018-07-18,28.970266342163086
2018-07-19,28.527973175048828
2018-07-20,28.970266342163086
2018-07-23,29.566402435302734
2018-07-24,29.64332389831543
2018-07-25,29.87408447265625
2018-07-26,29.74909210205078
2018-07-27,29.864471435546875
2018-07-30,30.104848861694336
2018-07-31,29.691396713256836
2018-08-01,30.047157287597656
2018-08-02,30.076000213623047
2018-08-03,30.297151565551758
2018-08-06,30.306764602661133
2018-08-07,30.297151565551758
2018-08-08,30.575986862182617
2018-08-09,30.383686065673828
2018-08-10,29.989469528198242
2018-08-13,29.306795120239258
2018-08-14,29.6048641204834
2018-08-15,29.19141387939453
2018-08-16,29.537555694580078
2018-08-17,29.556785583496094
2018-08-20,29.681785583496094
2018-08-21,29.826011657714844
2018-08-22,29.78754997253418
2018-08-23,29.652938842773438
2018-08-24,29.701013565063477
2018-08-27,30.104848861694336
2018-08-28,30.066390991210938
2018-08-29,29.941389083862305
2018-08-30,29.816396713256836
2018-08-31,29.73947525024414
2018-09-04,29.941389083862305
2018-09-05,29.9798526763916
2018-09-06,29.80594253540039
2018-09-07,29.81560516357422
2018-09-10,29.776958465576172
2018-09-11,29.80594253540039
2018-09-12,29.400156021118164
2018-09-13,29.119972229003906
